id,year,date,title,relative_path,char_count,line_count
"a94104bb0fd9","2025","2025-10-31","颤抖吧，Bug！OpenAI放出GPT-5「夜行神兽」，命中92%漏洞","2025/2025-10-31_颤抖吧，Bug！OpenAI放出GPT-5「夜行神兽」，命中92%漏洞.txt","3176","93"
"1c1500c0f133","2025","2025-10-31","新智元十年，上地AI家，邀你加入！","2025/2025-10-31_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"b99e33f02e68","2025","2025-10-31","DeepMind一篇论文终结十年之争！GPT-5推理靠世界模型","2025/2025-10-31_DeepMind一篇论文终结十年之争！GPT-5推理靠世界模型.txt","2490","80"
"e2e50ceff98b","2025","2025-10-31","Sora天才辍学生归来！OpenAI组建3人神秘小队，豪赌超级人工智能","2025/2025-10-31_Sora天才辍学生归来！OpenAI组建3人神秘小队，豪赌超级人工智能.txt","4318","150"
"abb2e50a2a37","2025","2025-11-01","断网后才发现脑子空空？132页论文实证：「脑腐」或成AI头号内伤","2025/2025-11-01_断网后才发现脑子空空？132页论文实证：「脑腐」或成AI头号内伤.txt","1991","92"
"e7f108bad322","2025","2025-11-01","硅谷今夜学中文！Cursor被曝「套壳」国产，AI顶级人才全是华人","2025/2025-11-01_硅谷今夜学中文！Cursor被曝「套壳」国产，AI顶级人才全是华人.txt","4833","154"
"b90db77cc914","2025","2025-11-01","谁杀死了那篇好论文？AI顶会乱象：好论文被刷，低分论文被捧上天","2025/2025-11-01_谁杀死了那篇好论文？AI顶会乱象：好论文被刷，低分论文被捧上天.txt","4431","138"
"63360f062326","2025","2025-11-01","新智元十年，上地AI家，邀你加入！","2025/2025-11-01_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"9d4723910ce1","2025","2025-11-02","前OpenAI灵魂人物Jason Wei最新演讲！三大思路揭示2025年AI终极走向","2025/2025-11-02_前OpenAI灵魂人物Jason Wei最新演讲！三大思路揭示2025年AI终极走向.txt","3297","215"
"d25651ebc6d7","2025","2025-11-02","人类首次机械飞升！马斯克豪言Neuralink击败全人类","2025/2025-11-02_人类首次机械飞升！马斯克豪言Neuralink击败全人类.txt","3248","113"
"3f52de9a774a","2025","2025-11-02","新智元十年，上地AI家，邀你加入！","2025/2025-11-02_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"3b787efe05c5","2025","2025-11-03","说话像ChatGPT，统统拉黑！「AI腔」正毁掉社交，奥特曼都受不了","2025/2025-11-03_说话像ChatGPT，统统拉黑！「AI腔」正毁掉社交，奥特曼都受不了.txt","2708","78"
"c2c8cc20c3c5","2025","2025-11-03","新智元十年，上地AI家，邀你加入！","2025/2025-11-03_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"10113515989b","2025","2025-11-03","英特尔「亲爹」要买干儿子？CEO陈立武的双重身份藏不住了","2025/2025-11-03_英特尔「亲爹」要买干儿子？CEO陈立武的双重身份藏不住了.txt","2745","71"
"4e8231b97153","2025","2025-11-03","LeCun预言成真！790年长视频，炼出最强开源「世界模型」","2025/2025-11-03_LeCun预言成真！790年长视频，炼出最强开源「世界模型」.txt","5098","131"
"657e26bb658b","2025","2025-11-04","地球「养不起」英伟达GPU","2025/2025-11-04_地球「养不起」英伟达GPU.txt","3077","134"
"53cab92904d2","2025","2025-11-04","新智元十年，上地AI家，邀你加入！","2025/2025-11-04_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"484072d12b74","2025","2025-11-04","AI被严重低估！AlphaGo缔造者罕见发声：2026年AI自主上岗8小时","2025/2025-11-04_AI被严重低估！AlphaGo缔造者罕见发声：2026年AI自主上岗8小时.txt","4030","151"
"1320e587765e","2025","2025-11-04","AI教父Hinton末日警告！你必须失业，AI万亿泡沫豪赌才能「赢」","2025/2025-11-04_AI教父Hinton末日警告！你必须失业，AI万亿泡沫豪赌才能「赢」.txt","6667","199"
"42a0d6c16a0e","2025","2025-11-05","地球级AI智能体爆诞！谷歌地球开外挂，一夜为20亿人洪水预警","2025/2025-11-05_地球级AI智能体爆诞！谷歌地球开外挂，一夜为20亿人洪水预警.txt","4647","170"
"5f4ad43c7bec","2025","2025-11-05","新智元十年，上地AI家，邀你加入！","2025/2025-11-05_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"001a3b8e2ddc","2025","2025-11-05","AI跌价900倍，连一瓶矿泉水都比它贵！","2025/2025-11-05_AI跌价900倍，连一瓶矿泉水都比它贵！.txt","3606","128"
"a763a32d70f4","2025","2025-11-05","OpenAI引爆新赛道：AI不再卖技术，而是卖「活人感」！","2025/2025-11-05_OpenAI引爆新赛道：AI不再卖技术，而是卖「活人感」！.txt","5485","193"
"1c9c9d1b79ee","2025","2025-11-06","17万白领岗消失！Scale AI最新研究：AI仅动用了3%实力","2025/2025-11-06_17万白领岗消失！Scale AI最新研究：AI仅动用了3%实力.txt","2817","81"
"b968601ca25d","2025","2025-11-06","李飞飞之后，何恺明弟子再拿AI大奖！清华校友等28位Fellow上榜","2025/2025-11-06_李飞飞之后，何恺明弟子再拿AI大奖！清华校友等28位Fellow上榜.txt","6564","191"
"7b06984b3d15","2025","2025-11-06","新智元十年，上地AI家，邀你加入！","2025/2025-11-06_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"7b0ffb972770","2025","2025-11-06","只用国产GPU训练的大模型性能飙升100%！国内唯一，更懂你","2025/2025-11-06_只用国产GPU训练的大模型性能飙升100%！国内唯一，更懂你.txt","7880","246"
"71b5434c48c6","2025","2025-11-07","离GPT-5最近的一次！中国1万亿参数开源巨兽突然爆火","2025/2025-11-07_离GPT-5最近的一次！中国1万亿参数开源巨兽突然爆火.txt","3213","94"
"847a33f9ae6b","2025","2025-11-07","强化学习教父重出江湖， 生成式AI的时代要结束了？","2025/2025-11-07_强化学习教父重出江湖， 生成式AI的时代要结束了？.txt","4558","134"
"aa9800daec19","2025","2025-11-07","特斯拉造出终结者之手！马斯克要挣1000000000000美元","2025/2025-11-07_特斯拉造出终结者之手！马斯克要挣1000000000000美元.txt","5517","187"
"66c3c51e31b5","2025","2025-11-07","新智元十年，上地AI家，邀你加入！","2025/2025-11-07_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"9bbf840bc001","2025","2025-11-08","硅谷华人女CEO杀入！全球首家AI电影厂引爆「AI韩流」","2025/2025-11-08_硅谷华人女CEO杀入！全球首家AI电影厂引爆「AI韩流」.txt","3292","74"
"95a257f5c3f3","2025","2025-11-08","马斯克强迫员工提交生物数据，用于训练AI女友Ani","2025/2025-11-08_马斯克强迫员工提交生物数据，用于训练AI女友Ani.txt","2214","52"
"978d884d5f28","2025","2025-11-08","新智元十年，上地AI家，邀你加入！","2025/2025-11-08_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"9678f893b879","2025","2025-11-08","LLM首次达到人类语言专家水平！OpenAI o1拿下拆解句法、识别歧义、推理音律","2025/2025-11-08_LLM首次达到人类语言专家水平！OpenAI o1拿下拆解句法、识别歧义、推理音律.txt","3431","107"
"e2cbf411cf3d","2025","2025-11-09","狗也被AI抢饭碗？好莱坞动物演员全下岗，观众直接翻脸了！","2025/2025-11-09_狗也被AI抢饭碗？好莱坞动物演员全下岗，观众直接翻脸了！.txt","3090","91"
"6cc07ba8b62a","2025","2025-11-09","谷歌二代Nano Banana爆出！一键推演微积分，终结PS时代","2025/2025-11-09_谷歌二代Nano Banana爆出！一键推演微积分，终结PS时代.txt","4012","109"
"7246b8392394","2025","2025-11-09","新智元十年，上地AI家，邀你加入！","2025/2025-11-09_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"b96f8856feba","2025","2025-11-09","英伟达、DeepSeek集体跟进！18个月前被忽视，如今统治AI推理","2025/2025-11-09_英伟达、DeepSeek集体跟进！18个月前被忽视，如今统治AI推理.txt","4601","120"
"0b658ab74010","2025","2025-11-10","程序员不再写代码，而是靠「感觉」！年度热词Vibe Coding背后的编程革命","2025/2025-11-10_程序员不再写代码，而是靠「感觉」！年度热词Vibe Coding背后的编程革命.txt","3263","82"
"fe7a1a7f6ea7","2025","2025-11-10","谢赛宁×李飞飞×LeCun首次联手！寒武纪-S「空间超感知」AI震撼登场","2025/2025-11-10_谢赛宁×李飞飞×LeCun首次联手！寒武纪-S「空间超感知」AI震撼登场.txt","4889","186"
"506268cf1fe3","2025","2025-11-10","新智元十年，上地AI家，邀你加入！","2025/2025-11-10_新智元十年，上地AI家，邀你加入！.txt","1770","153"
"54cb4d713efe","2025","2025-11-10","AI版PUA！哈佛研究揭露：AI用情感操控，让你欲罢不能","2025/2025-11-10_AI版PUA！哈佛研究揭露：AI用情感操控，让你欲罢不能.txt","2543","94"
"45065463bc9a","2025","2025-11-11","2025AI红利爆发！新智元创始人与5位清华系大咖「探索对话」","2025/2025-11-11_2025AI红利爆发！新智元创始人与5位清华系大咖「探索对话」.txt","2115","44"
"940f81fb777d","2025","2025-11-11","奥特曼连夜挖走英特尔CTO！AI首席突然叛逃，陈立武被迫亲自挂帅","2025/2025-11-11_奥特曼连夜挖走英特尔CTO！AI首席突然叛逃，陈立武被迫亲自挂帅.txt","3627","93"
"dbb183571210","2025","2025-11-11","新智元十年，上地AI家，邀你加入！","2025/2025-11-11_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"78d3a12f1861","2025","2025-11-11","Nature重磅预警：ChatGPT切走教育主权，学生大脑或将重构？","2025/2025-11-11_Nature重磅预警：ChatGPT切走教育主权，学生大脑或将重构？.txt","4130","123"
"c06136ad1ee8","2025","2025-11-12","少年沉迷AI自杀，9岁遭性暗示！这门「孤独生意」，正推孩子入深渊","2025/2025-11-12_少年沉迷AI自杀，9岁遭性暗示！这门「孤独生意」，正推孩子入深渊.txt","3631","116"
"d081c3a5e672","2025","2025-11-12","新智元十年，上地AI家，邀你加入！","2025/2025-11-12_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"0da3cd84c077","2025","2025-11-12","AI秒破18世纪「天书」账本！谷歌新模型盲测刷屏全网","2025/2025-11-12_AI秒破18世纪「天书」账本！谷歌新模型盲测刷屏全网.txt","4428","109"
"680cdd1cc3ca","2025","2025-11-12","Llama 4造假丑闻幕后：小扎豪赌143亿，却为中国AI「做了嫁衣」","2025/2025-11-12_Llama 4造假丑闻幕后：小扎豪赌143亿，却为中国AI「做了嫁衣」.txt","3271","81"
"bc405438cc87","2025","2025-11-13","新智元十年，上地AI家，邀你加入！","2025/2025-11-13_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"a9672013da54","2025","2025-11-13","一句「你还好吗」值40亿？斯坦福博士出走xAI，押注AGI共情力","2025/2025-11-13_一句「你还好吗」值40亿？斯坦福博士出走xAI，押注AGI共情力.txt","3019","98"
"90a58059fd1b","2025","2025-11-13","GPT-5.1发布当天，文心5.0杀回来了","2025/2025-11-13_GPT-5.1发布当天，文心5.0杀回来了.txt","6343","176"
"af4f76c2aa05","2025","2025-11-13","ICLR 2026出分，审稿员被喷「精神病」！DeepMind研究员教你绝地求生","2025/2025-11-13_ICLR 2026出分，审稿员被喷「精神病」！DeepMind研究员教你绝地求生.txt","3415","105"
"3739514a4123","2025","2025-11-14","视觉压缩称王？谷歌死守AI黑科技，DeepSeek一夜开源","2025/2025-11-14_视觉压缩称王？谷歌死守AI黑科技，DeepSeek一夜开源.txt","5274","223"
"2a5ee7ffd61c","2025","2025-11-14","新智元十年，上地AI家，邀你加入！","2025/2025-11-14_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"18bb2b1578c2","2025","2025-11-14","LeCun在Meta的「最后一作」","2025/2025-11-14_LeCun在Meta的「最后一作」.txt","4584","105"
"a041430dafb7","2025","2025-11-14","OpenAI拆开AI「黑箱」，终于可以看懂GPT在想什么了","2025/2025-11-14_OpenAI拆开AI「黑箱」，终于可以看懂GPT在想什么了.txt","3306","87"
"c1c21b5a8e36","2025","2025-11-15","5年烧掉一个英伟达！OpenAI会是下一个安然吗？","2025/2025-11-15_5年烧掉一个英伟达！OpenAI会是下一个安然吗？.txt","4118","166"
"703d2340638f","2025","2025-11-15","从印度二本到Meta副总裁！被世界拒绝15次的他，撑起AI时代地基","2025/2025-11-15_从印度二本到Meta副总裁！被世界拒绝15次的他，撑起AI时代地基.txt","3204","92"
"f6fa9e09b743","2025","2025-11-15","新智元十年，上地AI家，邀你加入！","2025/2025-11-15_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"681023d50337","2025","2025-11-15","AI不懂痛苦，却成了你的深夜知己！170位医生教ChatGPT安慰人","2025/2025-11-15_AI不懂痛苦，却成了你的深夜知己！170位医生教ChatGPT安慰人.txt","4751","124"
"62bca9fffd73","2025","2025-11-16","马斯克用恐怖算力，堆出6万亿参数性能怪兽Grok 5！剑指AGI","2025/2025-11-16_马斯克用恐怖算力，堆出6万亿参数性能怪兽Grok 5！剑指AGI.txt","5504","116"
"4e69a248588f","2025","2025-11-16","图灵奖得主LeCun最后警告Meta！我搞了40年AI，大模型是死路","2025/2025-11-16_图灵奖得主LeCun最后警告Meta！我搞了40年AI，大模型是死路.txt","4412","116"
"b5ffde7d94e4","2025","2025-11-16","新智元十年，上地AI家，邀你加入！","2025/2025-11-16_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"52adb1b208e1","2025","2025-11-16","AI又封神了！华人新作直出憨豆+《猫和老鼠》，平行宇宙对上戏了","2025/2025-11-16_AI又封神了！华人新作直出憨豆+《猫和老鼠》，平行宇宙对上戏了.txt","4089","123"
"819f31954093","2025","2025-11-17","抱歉了GPT-5，这次是中国AI「上岸」了","2025/2025-11-17_抱歉了GPT-5，这次是中国AI「上岸」了.txt","5392","351"
"b20c17df432d","2025","2025-11-17","你急它不急：GPT-5先判断，再决定「速答」还是「深想」","2025/2025-11-17_你急它不急：GPT-5先判断，再决定「速答」还是「深想」.txt","3694","118"
"8b99ce8f0866","2025","2025-11-17","新智元十年，上地AI家，邀你加入！","2025/2025-11-17_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"c4e98442cf8c","2025","2025-11-17","AI乡村音乐登顶Billboard，霉霉最大对手来了？","2025/2025-11-17_AI乡村音乐登顶Billboard，霉霉最大对手来了？.txt","2864","80"
"057cf5c72e13","2025","2025-11-18","4万亿刀，仅3.6万人！英伟达揭残酷真相：劳动正与财富大脱钩","2025/2025-11-18_4万亿刀，仅3.6万人！英伟达揭残酷真相：劳动正与财富大脱钩.txt","3694","121"
"581da7d87c09","2025","2025-11-18","马斯克的作业，又被贝索斯「抄走了」","2025/2025-11-18_马斯克的作业，又被贝索斯「抄走了」.txt","3922","139"
"509617b1221b","2025","2025-11-18","新智元十年，上地AI家，邀你加入！","2025/2025-11-18_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"22de47873cb1","2025","2025-11-18","Gemini 3.0还在预热，中国AI抢先！30秒造APP全网首测","2025/2025-11-18_Gemini 3.0还在预热，中国AI抢先！30秒造APP全网首测.txt","4754","215"
"de05a258b5cf","2025","2025-11-19","世界第一「空间智能」引擎！苹果没做成的，95后博士拿下了","2025/2025-11-19_世界第一「空间智能」引擎！苹果没做成的，95后博士拿下了.txt","6583","122"
"4e13e50c03cc","2025","2025-11-19","首个AI神作！一人分饰全角，万人围观外星人嘲讽人类灭绝","2025/2025-11-19_首个AI神作！一人分饰全角，万人围观外星人嘲讽人类灭绝.txt","3205","96"
"8a52744cb118","2025","2025-11-19","新智元十年，上地AI家，邀你加入！","2025/2025-11-19_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"803342759218","2025","2025-11-19","AI杀死了AI！Cloudflare全球崩盘惨案，元凶已被原地解雇","2025/2025-11-19_AI杀死了AI！Cloudflare全球崩盘惨案，元凶已被原地解雇.txt","3822","128"
"c1ed9a711f90","2025","2025-11-20","210亿美元的幻觉？奥特曼投了一家核能初创","2025/2025-11-20_210亿美元的幻觉？奥特曼投了一家核能初创.txt","3874","92"
"bc1e6518d3fb","2025","2025-11-20","黄仁勋手撕「AI泡沫」论！英伟达570亿铁拳暴击，显卡全断货","2025/2025-11-20_黄仁勋手撕「AI泡沫」论！英伟达570亿铁拳暴击，显卡全断货.txt","5161","197"
"6039b204a977","2025","2025-11-20","新智元十年，上地AI家，邀你加入！","2025/2025-11-20_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"08e0b0c0fa3d","2025","2025-11-20","OpenAI与爱泼斯坦的联系断了","2025/2025-11-20_OpenAI与爱泼斯坦的联系断了.txt","6063","152"
"fb66d118dfd6","2025","2025-11-21","1分钟跑出数百预测！WeatherNext 2把短时预报带入小时级","2025/2025-11-21_1分钟跑出数百预测！WeatherNext 2把短时预报带入小时级.txt","3428","86"
"0e4d5426d5b7","2025","2025-11-21","具身智能「全明星日」来袭！智源组局30+行业掌门人，激辩机器人终极命题","2025/2025-11-21_具身智能「全明星日」来袭！智源组局30+行业掌门人，激辩机器人终极命题.txt","4263","185"
"a6e73a2f6d32","2025","2025-11-21","特朗普急了，发动新「曼哈顿计划」：举国发力AGI！","2025/2025-11-21_特朗普急了，发动新「曼哈顿计划」：举国发力AGI！.txt","3164","86"
"80976bdcec49","2025","2025-11-21","新智元十年，上地AI家，邀你加入！","2025/2025-11-21_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"9be0be4875ca","2025","2025-11-22","谷歌重回铁王座！Gemini 3吊打GPT-5，奥特曼发信承认技不如人","2025/2025-11-22_谷歌重回铁王座！Gemini 3吊打GPT-5，奥特曼发信承认技不如人.txt","5776","155"
"ab6778dbd4e7","2025","2025-11-22","新智元十年，上地AI家，邀你加入！","2025/2025-11-22_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"a5790fceb7ab","2025","2025-11-22","AI半天顶博士6个月，奥特曼太激动！生化圈巨震","2025/2025-11-22_AI半天顶博士6个月，奥特曼太激动！生化圈巨震.txt","4755","229"
"b52f61cfdadb","2025","2025-11-22","OpenAI「至暗时刻」已至，谷歌一剑封喉奥特曼","2025/2025-11-22_OpenAI「至暗时刻」已至，谷歌一剑封喉奥特曼.txt","3834","100"
"88374f6a3175","2025","2025-11-23","比互联网泡沫惨17倍！AI裁员潮上万科学家下一站在哪里？","2025/2025-11-23_比互联网泡沫惨17倍！AI裁员潮上万科学家下一站在哪里？.txt","2662","60"
"f8417c1fecbb","2025","2025-11-23","硅谷8巨头夜会遭「宿管阿姨」驱散？AI造假首次让「肉眼死亡」","2025/2025-11-23_硅谷8巨头夜会遭「宿管阿姨」驱散？AI造假首次让「肉眼死亡」.txt","3563","113"
"41298afd4289","2025","2025-11-23","新智元十年，上地AI家，邀你加入！","2025/2025-11-23_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"4ac45f654a70","2025","2025-11-23","OpenAI，关门！","2025/2025-11-23_OpenAI，关门！.txt","3041","84"
"4fd1e573365a","2025","2025-11-24","65岁库克：年入5亿，暂不退休！","2025/2025-11-24_65岁库克：年入5亿，暂不退休！.txt","3202","94"
"1ab851ee7930","2025","2025-11-24","新智元十年，上地AI家，邀你加入！","2025/2025-11-24_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"98d434c7569b","2025","2025-11-24","一人干翻一个剧组！北大哲学博士造出AI神器，20万人在排队用","2025/2025-11-24_一人干翻一个剧组！北大哲学博士造出AI神器，20万人在排队用.txt","4414","147"
"b39af4619931","2025","2025-11-24","Claude杀疯了？三年爆赚700亿＋现金流170亿","2025/2025-11-24_Claude杀疯了？三年爆赚700亿＋现金流170亿.txt","2996","81"
"8201f1f9ffff","2025","2025-11-25","历史性对决！硅基生命「上岗」大考，上海设下终极考场","2025/2025-11-25_历史性对决！硅基生命「上岗」大考，上海设下终极考场.txt","3168","114"
"bbda466d3e32","2025","2025-11-25","念首诗，就能让AI教你造核弹！Gemini 100%中招","2025/2025-11-25_念首诗，就能让AI教你造核弹！Gemini 100%中招.txt","3057","100"
"3f54126313a7","2025","2025-11-25","时薪150美元！华尔街精英亲自教AI干掉「自己人」","2025/2025-11-25_时薪150美元！华尔街精英亲自教AI干掉「自己人」.txt","3699","97"
"5e70ba69d63a","2025","2025-11-25","新智元十年，上地AI家，邀你加入！","2025/2025-11-25_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"3311aeedfed7","2025","2025-11-26","爆火全网FLUX.2重磅上线，开源版Nano Banana来了！","2025/2025-11-26_爆火全网FLUX.2重磅上线，开源版Nano Banana来了！.txt","3322","79"
"10a63d78072e","2025","2025-11-26","新智元十年，上地AI家，邀你加入！","2025/2025-11-26_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"134d6e697eed","2025","2025-11-26","真香预警！TRAE SOLO中国版上线，全部功能免费","2025/2025-11-26_真香预警！TRAE SOLO中国版上线，全部功能免费.txt","4802","182"
"7db71bd8f137","2025","2025-11-26","RAG被判死刑：Google用一行API架空工程师！","2025/2025-11-26_RAG被判死刑：Google用一行API架空工程师！.txt","3432","97"
"dbf7c9a0eec2","2025","2025-11-27","抱歉了Chrome，这次我选中国这款AI浏览器","2025/2025-11-27_抱歉了Chrome，这次我选中国这款AI浏览器.txt","5570","187"
"bca73d68a324","2025","2025-11-27","编舞人失业！南理工+清华+南大新作：一首歌实现高质量和谐群舞","2025/2025-11-27_编舞人失业！南理工+清华+南大新作：一首歌实现高质量和谐群舞.txt","3931","94"
"85ecc2f1e3ea","2025","2025-11-27","谷歌AI封神五年！AlphaFold狂揽诺奖，2亿蛋白结构全预测","2025/2025-11-27_谷歌AI封神五年！AlphaFold狂揽诺奖，2亿蛋白结构全预测.txt","3837","102"
"1baaca71af5b","2025","2025-11-27","新智元十年，上地AI家，邀你加入！","2025/2025-11-27_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"d261729af3af","2025","2025-11-28","不止硅谷十万大裁员！Hinton警告：AI正以最糟糕方式颠覆社会","2025/2025-11-28_不止硅谷十万大裁员！Hinton警告：AI正以最糟糕方式颠覆社会.txt","4082","166"
"9b752194413c","2025","2025-11-28","硅谷大佬现身「豪华火鸡局」，没有一个是真人！","2025/2025-11-28_硅谷大佬现身「豪华火鸡局」，没有一个是真人！.txt","2380","68"
"dc828a0c21ff","2025","2025-11-28","还在看世界大学排名？Nature打脸：排第1和第50差不多！","2025/2025-11-28_还在看世界大学排名？Nature打脸：排第1和第50差不多！.txt","3856","111"
"ffcdb7ef05dd","2025","2025-11-28","新智元十年，上地AI家，邀你加入！","2025/2025-11-28_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"92bade87f394","2025","2025-11-29","17岁高中辍学，靠ChatGPT手把手教成OpenAI科学家","2025/2025-11-29_17岁高中辍学，靠ChatGPT手把手教成OpenAI科学家.txt","4804","203"
"53102302e267","2025","2025-11-29","5000人一夜被裁！Mercor降薪重聘，吃相太难看","2025/2025-11-29_5000人一夜被裁！Mercor降薪重聘，吃相太难看.txt","2476","82"
"10de7b018a74","2025","2025-11-29","新智元十年，上地AI家，邀你加入！","2025/2025-11-29_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"ccf81f3108ea","2025","2025-11-29","OpenAI，可能创造了历史上最快的烧钱速度","2025/2025-11-29_OpenAI，可能创造了历史上最快的烧钱速度.txt","2389","83"
"a5c211d351aa","2025","2025-11-30","1000天，AI从「聊天工具」变成「数字同事」！","2025/2025-11-30_1000天，AI从「聊天工具」变成「数字同事」！.txt","3273","98"
"917183f1ad60","2025","2025-11-30","新智元十年，上地AI家，邀你加入！","2025/2025-11-30_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"b94820fb1f1b","2025","2025-11-30","英伟达的疯狂账本：一边收割巨头，一边「包养」OpenAI","2025/2025-11-30_英伟达的疯狂账本：一边收割巨头，一边「包养」OpenAI.txt","2952","79"
"7c73bea1a3f1","2025","2025-11-30","OpenAI大溃败！GPT-5「换皮」GPT-4o，两年半预训练0突破","2025/2025-11-30_OpenAI大溃败！GPT-5「换皮」GPT-4o，两年半预训练0突破.txt","5272","148"
"da7392318638","2025","2025-12-01","新智元十年，上地AI家，邀你加入！","2025/2025-12-01_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"3271fe6a81be","2025","2025-12-01","醒醒吧，别再怪大模型有偏见了，是我们先给错了「人设」","2025/2025-12-01_醒醒吧，别再怪大模型有偏见了，是我们先给错了「人设」.txt","4731","175"
"593ce0611817","2025","2025-12-01","永别了，对OpenAI的盲目崇拜！这才是99.5%普通人真正需要的AI","2025/2025-12-01_永别了，对OpenAI的盲目崇拜！这才是99.5%普通人真正需要的AI.txt","4379","136"
"00c261d6c76d","2025","2025-12-01","ChatGPT三岁生日，谷歌却为它准备了「葬礼」","2025/2025-12-01_ChatGPT三岁生日，谷歌却为它准备了「葬礼」.txt","4799","132"
"fba8401553ac","2025","2025-12-02","谷歌AI研究员，潜入梵蒂冈游说教皇：AGI将带来末日！","2025/2025-12-02_谷歌AI研究员，潜入梵蒂冈游说教皇：AGI将带来末日！.txt","3432","85"
"77cff5aa77bf","2025","2025-12-02","马斯克开「AI救国猛药」：3年解决美38万亿国债危机！","2025/2025-12-02_马斯克开「AI救国猛药」：3年解决美38万亿国债危机！.txt","4978","203"
"86147543535a","2025","2025-12-02","新智元十年，上地AI家，邀你加入！","2025/2025-12-02_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"1c4c0897516b","2025","2025-12-02","AI也能换岗了！Anthropic教智能体交接班，不怕长任务断片","2025/2025-12-02_AI也能换岗了！Anthropic教智能体交接班，不怕长任务断片.txt","3546","96"
"befb5a36b038","2025","2025-12-03","当Gemini 3刷屏时，这款AI已开始救命了：原子级攻克「不可成药」靶点","2025/2025-12-03_当Gemini 3刷屏时，这款AI已开始救命了：原子级攻克「不可成药」靶点.txt","3805","149"
"03ffdff258b8","2025","2025-12-03","陶哲轩「活」过来了！数学圣殿IPAM惊险续命5年，但钱少得可怜","2025/2025-12-03_陶哲轩「活」过来了！数学圣殿IPAM惊险续命5年，但钱少得可怜.txt","2106","65"
"7118b3485896","2025","2025-12-03","新智元十年，上地AI家，邀你加入！","2025/2025-12-03_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"97d387d6440a","2025","2025-12-03","震撼全网！3位00后夺200万大奖，卷走鹅厂顶级Offer","2025/2025-12-03_震撼全网！3位00后夺200万大奖，卷走鹅厂顶级Offer.txt","4666","122"
"35e9dba4a5e7","2025","2025-12-04","奥特曼恩师力挺19岁少年！比AlphaFold快4倍，只杀害虫不伤人","2025/2025-12-04_奥特曼恩师力挺19岁少年！比AlphaFold快4倍，只杀害虫不伤人.txt","3264","83"
"a1404938b726","2025","2025-12-04","深扒ICLR「泄露门」：AI学术历史上最魔幻的61分钟，或许没有之一","2025/2025-12-04_深扒ICLR「泄露门」：AI学术历史上最魔幻的61分钟，或许没有之一.txt","7733","287"
"d8dc4a67ef9f","2025","2025-12-04","新智元十年，上地AI家，邀你加入！","2025/2025-12-04_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"e3ca8b514a25","2025","2025-12-04","DeepSeek V3.2爆火，Agentic性能暴涨40%解密","2025/2025-12-04_DeepSeek V3.2爆火，Agentic性能暴涨40%解密.txt","4663","150"
"4370af4d8500","2025","2025-12-05","不玩PPT拼实战！中国「具身军团」要在上海动真格了","2025/2025-12-05_不玩PPT拼实战！中国「具身军团」要在上海动真格了.txt","3483","132"
"0719ffd6ebca","2025","2025-12-05","华人40%霸榜！2026 IEEE Fellow名单出炉，清华国内第一","2025/2025-12-05_华人40%霸榜！2026 IEEE Fellow名单出炉，清华国内第一.txt","8822","493"
"8507fe6aa893","2025","2025-12-05","新智元十年，上地AI家，邀你加入！","2025/2025-12-05_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"45e9315bcb08","2025","2025-12-05","Nature重磅：智能的尽头是算力！谷歌大佬承认「预测下一个词即智能」","2025/2025-12-05_Nature重磅：智能的尽头是算力！谷歌大佬承认「预测下一个词即智能」.txt","2689","78"
