id,year,date,title,relative_path,char_count,line_count
"ada4b48674b7","2023","2023-09-28","后人类丨FBK翻书日签 2023年9月28日","2023/2023-09-28_后人类丨FBK翻书日签 2023年9月28日.txt","357","7"
"16255ad735ad","2023","2023-09-28","如何动员年轻人从事基础科学研究？丨复旦管理视野·读书沙龙回顾","2023/2023-09-28_如何动员年轻人从事基础科学研究？丨复旦管理视野·读书沙龙回顾.txt","1601","34"
"dffd16a6f33f","2023","2023-09-29","哲学的慰藉丨FBK翻书日签 2023年9月29日","2023/2023-09-29_哲学的慰藉丨FBK翻书日签 2023年9月29日.txt","359","7"
"35e7e96d6533","2023","2023-09-30","生死抗争丨FBK翻书日签 2023年9月30日","2023/2023-09-30_生死抗争丨FBK翻书日签 2023年9月30日.txt","358","7"
"02ae7941cbf2","2023","2023-09-30","小长假科普书单丨“我发现的是正在一片荒原上开拓的进程”","2023/2023-09-30_小长假科普书单丨“我发现的是正在一片荒原上开拓的进程”.txt","362","7"
"98883306c77f","2023","2023-10-01","共情管理丨FBK翻书日签 2023年10月1日","2023/2023-10-01_共情管理丨FBK翻书日签 2023年10月1日.txt","358","7"
"546cce4e5880","2023","2023-10-02","文化性动物丨FBK翻书日签 2023年10月2日","2023/2023-10-02_文化性动物丨FBK翻书日签 2023年10月2日.txt","359","7"
"d96a157139ee","2023","2023-10-02","自由是人类文化进化的“生命之气”和“能量之火”","2023/2023-10-02_自由是人类文化进化的“生命之气”和“能量之火”.txt","2416","81"
"74de15cce9da","2023","2023-10-03","故事效能丨FBK翻书日签 2023年10月3日","2023/2023-10-03_故事效能丨FBK翻书日签 2023年10月3日.txt","358","7"
"acbb8ffa9c54","2023","2023-10-04","“下馆子”前，一起读读这部餐馆全球史","2023/2023-10-04_“下馆子”前，一起读读这部餐馆全球史.txt","2951","104"
"167e33406fef","2023","2023-10-04","无知的力量丨FBK翻书日签 2023年10月4日","2023/2023-10-04_无知的力量丨FBK翻书日签 2023年10月4日.txt","359","7"
"c6738691bda2","2023","2023-10-05","无畏的组织丨FBK翻书日签 2023年10月5日","2023/2023-10-05_无畏的组织丨FBK翻书日签 2023年10月5日.txt","359","7"
"270ab633d722","2023","2023-10-06","变革的力量丨FBK翻书日签 2023年10月6日","2023/2023-10-06_变革的力量丨FBK翻书日签 2023年10月6日.txt","359","7"
"1b859b1c0872","2023","2023-10-06","人口与通胀魅影丨读《人口大逆转》","2023/2023-10-06_人口与通胀魅影丨读《人口大逆转》.txt","4304","143"
"d41adb9b2c8d","2023","2023-10-07","领导力心理学丨FBK翻书日签 2023年10月7日","2023/2023-10-07_领导力心理学丨FBK翻书日签 2023年10月7日.txt","360","7"
"f2e629837e18","2023","2023-10-08","芮明杰：布局“未来产业”需要注意的几个关键问题","2023/2023-10-08_芮明杰：布局“未来产业”需要注意的几个关键问题.txt","10207","123"
"aa2d528abde2","2023","2023-10-08","奢侈品正在失去光彩？丨FBK翻书日签 2023年10月8日","2023/2023-10-08_奢侈品正在失去光彩？丨FBK翻书日签 2023年10月8日.txt","364","7"
"8b947506f193","2023","2023-10-09","助推：快与慢丨FBK翻书日签 2023年10月9日","2023/2023-10-09_助推：快与慢丨FBK翻书日签 2023年10月9日.txt","360","7"
"7a409f1821e9","2023","2023-10-10","战略一致性有多重要？丨FBK翻书日签 2023年10月10日","2023/2023-10-10_战略一致性有多重要？丨FBK翻书日签 2023年10月10日.txt","365","7"
"ed0eb64ff20b","2023","2023-10-10","这届品牌开始卷“情绪”了？丨营销观察","2023/2023-10-10_这届品牌开始卷“情绪”了？丨营销观察.txt","6841","135"
"2f552d6b40ff","2023","2023-10-11","换轨策略丨FBK翻书日签 2023年10月11日","2023/2023-10-11_换轨策略丨FBK翻书日签 2023年10月11日.txt","359","7"
"2d3481cdd99e","2023","2023-10-12","那些历史上的重大“崩溃”带来的启示丨FBK翻书日签 2023年10月12日","2023/2023-10-12_那些历史上的重大“崩溃”带来的启示丨FBK翻书日签 2023年10月12日.txt","372","7"
"d4a3eb8536fc","2023","2023-10-12","相比立即行动，暂停一下会更好丨读《刻意冷静》","2023/2023-10-12_相比立即行动，暂停一下会更好丨读《刻意冷静》.txt","3014","62"
"457233666c48","2023","2023-10-13","影像叙事的力量丨FBK翻书日签 2023年10月13日","2023/2023-10-13_影像叙事的力量丨FBK翻书日签 2023年10月13日.txt","362","7"
"658194f2f540","2023","2023-10-14","强调不确定选项的最坏可能结果，反而能促进决策？","2023/2023-10-14_强调不确定选项的最坏可能结果，反而能促进决策？.txt","5057","81"
"99dc3ebb0cd7","2023","2023-10-14","赛博朋克世界里的身体如何存在？丨FBK翻书日签 2023年10月14日","2023/2023-10-14_赛博朋克世界里的身体如何存在？丨FBK翻书日签 2023年10月14日.txt","370","7"
"d47815f6e1bd","2023","2023-10-15","个人智造的最大障碍是？丨FBK翻书日签 2023年10月15日","2023/2023-10-15_个人智造的最大障碍是？丨FBK翻书日签 2023年10月15日.txt","366","7"
"8dbf39ad5af4","2023","2023-10-16","诺和诺德丨富可敌国的创新成果从何而来？","2023/2023-10-16_诺和诺德丨富可敌国的创新成果从何而来？.txt","5892","81"
"4ad779eb710a","2023","2023-10-16","为什么我们左右不了自己的生活？丨FBK翻书日签 2023年10月16日","2023/2023-10-16_为什么我们左右不了自己的生活？丨FBK翻书日签 2023年10月16日.txt","370","7"
"485a2f1b0749","2023","2023-10-17","为什么伟大不能被计划丨FBK翻书日签 2023年10月17日","2023/2023-10-17_为什么伟大不能被计划丨FBK翻书日签 2023年10月17日.txt","365","7"
"4c4bea209b83","2023","2023-10-18","诺贝尔经济学奖得主著作 钓愚 操纵与欺骗的经济学丨FBK翻书日签 2023年10月18日","2023/2023-10-18_诺贝尔经济学奖得主著作 钓愚 操纵与欺骗的经济学丨FBK翻书日签 2023年10月18日.txt","379","7"
"321d02a98327","2023","2023-10-18","新刊速递丨ESG在中国 虚与实","2023/2023-10-18_新刊速递丨ESG在中国 虚与实.txt","350","7"
"cdf598c32b61","2023","2023-10-19","2023年度第十四期复旦管理案例工作坊“对话妙盈科技” ESG评级与企业价值和投资收益：待完善的逻辑","2023/2023-10-19_2023年度第十四期复旦管理案例工作坊“对话妙盈科技” ESG评级与企业价值和投资收益：待完善的逻辑.txt","5666","83"
"ed8eaa5b3fd1","2023","2023-10-19","拒绝平庸的营销法则丨FBK翻书日签 2023年10月19日","2023/2023-10-19_拒绝平庸的营销法则丨FBK翻书日签 2023年10月19日.txt","364","7"
"421822e8c531","2023","2023-10-20","经济学诺奖 克劳迪娅·戈尔丁：技术变革、教育和贫富差距丨FBK翻书日签 2023年10月20日","2023/2023-10-20_经济学诺奖 克劳迪娅·戈尔丁：技术变革、教育和贫富差距丨FBK翻书日签 2023年10月20日.txt","382","7"
"979f30e6bd24","2023","2023-10-21","从厂长办公室出走之后","2023/2023-10-21_从厂长办公室出走之后.txt","2395","51"
"4a9f92bfa492","2023","2023-10-23","构造世界的多种方式丨FBK翻书日签 2023年10月23日","2023/2023-10-23_构造世界的多种方式丨FBK翻书日签 2023年10月23日.txt","364","7"
"dc581fbf03d0","2023","2023-10-23","要想通过外聘人才实现创新突破，团队设计至关重要","2023/2023-10-23_要想通过外聘人才实现创新突破，团队设计至关重要.txt","4137","82"
"485146368f4e","2023","2023-10-24","创始人精神丨FBK翻书日签 2023年10月24日","2023/2023-10-24_创始人精神丨FBK翻书日签 2023年10月24日.txt","360","7"
"a2a2b4804843","2023","2023-10-25","沉迷荣誉会杀死创新？从格莱美新人奖“诅咒”看团队创新力","2023/2023-10-25_沉迷荣誉会杀死创新？从格莱美新人奖“诅咒”看团队创新力.txt","7329","89"
"c9d3a2bd16cf","2023","2023-10-25","米兰·昆德拉 现代的“终极悖论”丨FBK翻书日签 2023年10月25日","2023/2023-10-25_米兰·昆德拉 现代的“终极悖论”丨FBK翻书日签 2023年10月25日.txt","371","7"
"c7eaf4a63083","2023","2023-10-26","拐点丨FBK翻书日签 2023年10月26日","2023/2023-10-26_拐点丨FBK翻书日签 2023年10月26日.txt","357","7"
"39cb4ecd8e43","2023","2023-10-27","药明康德： 一家ESG AA级企业的长期主义","2023/2023-10-27_药明康德： 一家ESG AA级企业的长期主义.txt","4498","84"
"d3bec272cbcd","2023","2023-10-27","应对颠覆性创新的挑战丨FBK翻书日签 2023年10月27日","2023/2023-10-27_应对颠覆性创新的挑战丨FBK翻书日签 2023年10月27日.txt","365","7"
"680153b3a41a","2023","2023-10-28","基于数据分析力的竞争丨FBK翻书日签 2023年10月28日","2023/2023-10-28_基于数据分析力的竞争丨FBK翻书日签 2023年10月28日.txt","365","7"
"83c86789bd41","2023","2023-10-29","自我管理 彼得·德鲁克丨FBK翻书日签 2023年10月29日","2023/2023-10-29_自我管理 彼得·德鲁克丨FBK翻书日签 2023年10月29日.txt","366","7"
"9beb6969d2d9","2023","2023-10-29","ChatGPT等突破性发明，如何推动复杂问题的进一步探索？","2023/2023-10-29_ChatGPT等突破性发明，如何推动复杂问题的进一步探索？.txt","3539","63"
"1f76bb4fdece","2023","2023-10-30","是什么造就了领导者？丨FBK翻书日签 2023年10月30日","2023/2023-10-30_是什么造就了领导者？丨FBK翻书日签 2023年10月30日.txt","365","7"
"25f633543063","2023","2023-10-31","躲开创新的经典陷阱丨FBK翻书日签 2023年10月31日","2023/2023-10-31_躲开创新的经典陷阱丨FBK翻书日签 2023年10月31日.txt","364","7"
"70ed552ac0ab","2023","2023-10-31","周鸿祎：未来属于正确使用大模型的人","2023/2023-10-31_周鸿祎：未来属于正确使用大模型的人.txt","6863","149"
"f9c7e8ac2eaa","2023","2023-11-01","公司转型失败的八大主因丨FBK翻书日签 2023年11月1日","2023/2023-11-01_公司转型失败的八大主因丨FBK翻书日签 2023年11月1日.txt","365","7"
"7dbbca0bc09f","2023","2023-11-02","营销短视症丨FBK翻书日签 2023年11月2日","2023/2023-11-02_营销短视症丨FBK翻书日签 2023年11月2日.txt","359","7"
"ee212cbd4679","2023","2023-11-02","战昕彤：ESG投资不是简单的“用钱解决问题”","2023/2023-11-02_战昕彤：ESG投资不是简单的“用钱解决问题”.txt","4057","77"
"331d0bc2c137","2023","2023-11-03","什么是战略？丨FBK翻书日签 2023年11月3日","2023/2023-11-03_什么是战略？丨FBK翻书日签 2023年11月3日.txt","360","7"
"a8f4d5257ef7","2023","2023-11-04","公司的核心竞争力丨FBK翻书日签 2023年11月4日","2023/2023-11-04_公司的核心竞争力丨FBK翻书日签 2023年11月4日.txt","362","7"
"29f2879a8874","2023","2023-11-04","上海发展的秘密，藏在“开埠”之初丨回眸上海开埠180年","2023/2023-11-04_上海发展的秘密，藏在“开埠”之初丨回眸上海开埠180年.txt","6174","134"
"228bef2fa750","2023","2023-11-05","席酉民：管理何为？丨FBK翻书日签 2023年11月5日","2023/2023-11-05_席酉民：管理何为？丨FBK翻书日签 2023年11月5日.txt","363","7"
"0a6d9d2a2bd6","2023","2023-11-06","“创造美好”：写进人类基因的进化蓝图","2023/2023-11-06_“创造美好”：写进人类基因的进化蓝图.txt","3074","74"
"eb638a1c6559","2023","2023-11-06","经济学的思维方式丨FBK翻书日签 2023年11月6日","2023/2023-11-06_经济学的思维方式丨FBK翻书日签 2023年11月6日.txt","362","7"
"5a2100b7a85f","2023","2023-11-07","规则为什么会失败丨FBK翻书日签 2023年11月7日","2023/2023-11-07_规则为什么会失败丨FBK翻书日签 2023年11月7日.txt","362","7"
"691bb5abaa8d","2023","2023-11-08","2023年度第十七期复旦管理案例工作坊“走进圆通速递”丨中国快递业的未来：竞争、科技与商业模式","2023/2023-11-08_2023年度第十七期复旦管理案例工作坊“走进圆通速递”丨中国快递业的未来：竞争、科技与商业模式.txt","5047","70"
"84075ff92ffe","2023","2023-11-08","数据如何重构个人身份？丨FBK翻书日签 2023年11月8日","2023/2023-11-08_数据如何重构个人身份？丨FBK翻书日签 2023年11月8日.txt","365","7"
"3bc1d95a1420","2023","2023-11-09","深度影响丨FBK翻书日签 2023年11月9日","2023/2023-11-09_深度影响丨FBK翻书日签 2023年11月9日.txt","358","7"
"d35201138b1c","2023","2023-11-10","《为什么伟大不能被计划》丨复旦管理视野·读书沙龙第2期：探讨全球科技竞争下的创新路径","2023/2023-11-10_《为什么伟大不能被计划》丨复旦管理视野·读书沙龙第2期：探讨全球科技竞争下的创新路径.txt","377","7"
"5e2397941a25","2023","2023-11-10","步入常态化的直播电商，还有哪些新可能？丨趋势观察","2023/2023-11-10_步入常态化的直播电商，还有哪些新可能？丨趋势观察.txt","2987","49"
"02e08c6c29a2","2023","2023-11-10","日常生活中的隐性动机丨FBK翻书日签 2023年11月10日","2023/2023-11-10_日常生活中的隐性动机丨FBK翻书日签 2023年11月10日.txt","365","7"
"951175a81b88","2023","2023-11-11","复旦管理案例工作坊第18期 江南春：分众传媒的方法论、壁垒与增长力","2023/2023-11-11_复旦管理案例工作坊第18期 江南春：分众传媒的方法论、壁垒与增长力.txt","5012","84"
"6652e1e85fc3","2023","2023-11-11","群体的思维丨FBK翻书日签 2023年11月11日","2023/2023-11-11_群体的思维丨FBK翻书日签 2023年11月11日.txt","360","7"
"bda80965ad44","2023","2023-11-13","价值观管理丨FBK翻书日签 2023年11月13日","2023/2023-11-13_价值观管理丨FBK翻书日签 2023年11月13日.txt","360","7"
"cfc4a78eb158","2023","2023-11-13","全球管理思想家名人堂，为何向他打开？","2023/2023-11-13_全球管理思想家名人堂，为何向他打开？.txt","6585","118"
"e11d87e6bd58","2023","2023-11-14","工业文明中的人类问题丨FBK翻书日签 2023年11月14日","2023/2023-11-14_工业文明中的人类问题丨FBK翻书日签 2023年11月14日.txt","365","7"
"209a33ccbae9","2023","2023-11-15","选择性消费时代的增长对策丨FBK翻书日签 2023年11月15日","2023/2023-11-15_选择性消费时代的增长对策丨FBK翻书日签 2023年11月15日.txt","367","7"
"a1444c791206","2023","2023-11-16","与运气竞争丨FBK翻书日签 2023年11月16日","2023/2023-11-16_与运气竞争丨FBK翻书日签 2023年11月16日.txt","360","7"
"df0d4e052212","2023","2023-11-16","AI将彻底改变你与电脑互动的方式","2023/2023-11-16_AI将彻底改变你与电脑互动的方式.txt","6443","90"
"c961a5998181","2023","2023-11-17","行动者与系统丨FBK翻书日签 2023年11月17日","2023/2023-11-17_行动者与系统丨FBK翻书日签 2023年11月17日.txt","361","7"
"d7ddd91d7763","2023","2023-11-17","制造消费者丨FBK翻书日签 2023年11月18日","2023/2023-11-17_制造消费者丨FBK翻书日签 2023年11月18日.txt","360","7"
"10bbbf1b6f3d","2023","2023-11-19","赫伯特·A.西蒙 人工智能科学丨FBK翻书日签 2023年11月19日","2023/2023-11-19_赫伯特·A.西蒙 人工智能科学丨FBK翻书日签 2023年11月19日.txt","370","7"
"a0ab0780818e","2023","2023-11-19","计划思维扼杀伟大创新丨读《为什么伟大不能被计划》","2023/2023-11-19_计划思维扼杀伟大创新丨读《为什么伟大不能被计划》.txt","3105","73"
"bf6b349fcb0a","2023","2023-11-20","社群的进化丨FBK翻书日签 2023年11月20日","2023/2023-11-20_社群的进化丨FBK翻书日签 2023年11月20日.txt","360","7"
"7e22b0fe19e9","2023","2023-11-21","埃德加·沙因 谦逊领导力丨FBK翻书日签 2023年11月21日","2023/2023-11-21_埃德加·沙因 谦逊领导力丨FBK翻书日签 2023年11月21日.txt","367","7"
"25f110b9ff44","2023","2023-11-21","郑琴琴：ESG实践体系中的关键议题与中国特色","2023/2023-11-21_郑琴琴：ESG实践体系中的关键议题与中国特色.txt","7255","103"
"49bc372f74e5","2023","2023-11-21","重新思考“权威”丨FBK翻书日签 2023年11月22日","2023/2023-11-21_重新思考“权威”丨FBK翻书日签 2023年11月22日.txt","363","7"
"d4a8b6afacf7","2023","2023-11-23","制度如何塑造人和组织丨FBK翻书日签 2023年11月23日","2023/2023-11-23_制度如何塑造人和组织丨FBK翻书日签 2023年11月23日.txt","365","7"
"7d28615e3488","2023","2023-11-24","好价值的由来丨FBK翻书日签 2023年11月24日","2023/2023-11-24_好价值的由来丨FBK翻书日签 2023年11月24日.txt","361","7"
"84ba7042b541","2023","2023-11-24","宁高宁：用使命和愿景驱动组织变革","2023/2023-11-24_宁高宁：用使命和愿景驱动组织变革.txt","13697","222"
"20e2b20eb50e","2023","2023-11-24","增长的本质丨FBK翻书日签 2023年11月25日","2023/2023-11-24_增长的本质丨FBK翻书日签 2023年11月25日.txt","360","7"
"039b704593cf","2023","2023-11-26","房间里的大象丨FBK翻书日签 2023年11月26日","2023/2023-11-26_房间里的大象丨FBK翻书日签 2023年11月26日.txt","361","7"
"e13a3a0bb4e2","2023","2023-11-26","居鲁士荣光重现：2500年前的世界超级大国","2023/2023-11-26_居鲁士荣光重现：2500年前的世界超级大国.txt","4463","70"
"20b3ebe6bd18","2023","2023-11-27","状态的科学丨FBK翻书日签 2023年11月27日","2023/2023-11-27_状态的科学丨FBK翻书日签 2023年11月27日.txt","360","7"
"4dea96e45ee3","2023","2023-11-28","从我到我们的商业新逻辑丨FBK翻书日签 2023年11月28日","2023/2023-11-28_从我到我们的商业新逻辑丨FBK翻书日签 2023年11月28日.txt","366","7"
"16c716bc3859","2023","2023-11-28","嘿，你真的知道投资者在想什么吗？","2023/2023-11-28_嘿，你真的知道投资者在想什么吗？.txt","6468","136"
"1ac066f13668","2023","2023-11-29","查理·芒格：不要试图用一种方法解决所有问题","2023/2023-11-29_查理·芒格：不要试图用一种方法解决所有问题.txt","3241","45"
"12e4a34b55bc","2023","2023-11-30","人工智能时代与人类未来丨FBK翻书日签 2023年11月30日","2023/2023-11-30_人工智能时代与人类未来丨FBK翻书日签 2023年11月30日.txt","366","7"
"4789ea3e9aad","2023","2023-12-01","基辛格：认识人工智能，质疑人工智能，领导人工智能","2023/2023-12-01_基辛格：认识人工智能，质疑人工智能，领导人工智能.txt","3190","65"
"d1c5c2dbf0d7","2023","2023-12-01","聚焦精准决策丨FBK翻书日签 2023年12月1日","2023/2023-12-01_聚焦精准决策丨FBK翻书日签 2023年12月1日.txt","360","7"
"a7f007fde4b6","2023","2023-12-02","特斯拉的工业颠覆丨FBK翻书日签 2023年12月2日","2023/2023-12-02_特斯拉的工业颠覆丨FBK翻书日签 2023年12月2日.txt","362","7"
"0da746dcf482","2023","2023-12-03","“老领导”“老法师”和“老实人”背后的上海秩序","2023/2023-12-03_“老领导”“老法师”和“老实人”背后的上海秩序.txt","3107","87"
"bd54b445572e","2023","2023-12-03","查理·芒格语录丨FBK翻书日签 2023年12月3日","2023/2023-12-03_查理·芒格语录丨FBK翻书日签 2023年12月3日.txt","361","7"
"2b64c6ef88bf","2023","2023-12-04","出海背景下的研发管理与知识产权协同丨2023科创企业案例创新论坛","2023/2023-12-04_出海背景下的研发管理与知识产权协同丨2023科创企业案例创新论坛.txt","2404","95"
"2f43ab2f5ec6","2023","2023-12-04","平台幻觉丨FBK翻书日签 2023年12月4日","2023/2023-12-04_平台幻觉丨FBK翻书日签 2023年12月4日.txt","358","7"
"26fe601796c1","2023","2023-12-04","中国家族企业的积淀与突围丨复旦管理视野·读书沙龙第3期回顾","2023/2023-12-04_中国家族企业的积淀与突围丨复旦管理视野·读书沙龙第3期回顾.txt","2243","35"
"d5eb52cabe4d","2023","2023-12-05","反脆弱丨FBK翻书日签 2023年12月5日","2023/2023-12-05_反脆弱丨FBK翻书日签 2023年12月5日.txt","357","7"
"91c2f3b448e9","2023","2023-12-06","欧莱雅ESG：站在科技肩膀上，落入寻常生活中","2023/2023-12-06_欧莱雅ESG：站在科技肩膀上，落入寻常生活中.txt","4989","85"
"a51e811b1bbe","2023","2023-12-06","如何开创并主宰新品类丨FBK翻书日签 2023年12月6日","2023/2023-12-06_如何开创并主宰新品类丨FBK翻书日签 2023年12月6日.txt","359","7"
"b64c7e7a19fc","2023","2023-12-07","世界的逻辑丨FBK翻书日签 2023年12月7日","2023/2023-12-07_世界的逻辑丨FBK翻书日签 2023年12月7日.txt","359","7"
"af8f798a41c1","2023","2023-12-08","算法的陷阱丨FBK翻书日签 2023年12月8日","2023/2023-12-08_算法的陷阱丨FBK翻书日签 2023年12月8日.txt","359","7"
"a8dfe17a5a14","2023","2023-12-08","天能：从ESG实践中发现商业机会","2023/2023-12-08_天能：从ESG实践中发现商业机会.txt","3583","67"
"20dce04064a1","2023","2023-12-09","一人公司丨FBK翻书日签 2023年12月9日","2023/2023-12-09_一人公司丨FBK翻书日签 2023年12月9日.txt","358","7"
"6ba2e2c4f97c","2023","2023-12-10","不要画饼！向员工传递公司目标可能产生反作用","2023/2023-12-10_不要画饼！向员工传递公司目标可能产生反作用.txt","2392","31"
"b843fd9b54a5","2023","2023-12-10","时间丨FBK翻书日签 2023年12月10日","2023/2023-12-10_时间丨FBK翻书日签 2023年12月10日.txt","357","7"
"735dc3db8a9c","2023","2023-12-11","利益相关者丨FBK翻书日签 2023年12月11日","2023/2023-12-11_利益相关者丨FBK翻书日签 2023年12月11日.txt","360","7"
"7755531e22ae","2023","2023-12-12","技术、复杂性和互联网的未来丨FBK翻书日签 2023年12月12日","2023/2023-12-12_技术、复杂性和互联网的未来丨FBK翻书日签 2023年12月12日.txt","368","7"
"3aa9dd634ee3","2023","2023-12-12","谈义良攀“养老峰”：以孝道服务应对老龄化问题","2023/2023-12-12_谈义良攀“养老峰”：以孝道服务应对老龄化问题.txt","12659","197"
"351b108a5d70","2023","2023-12-13","2024年经济工作有哪些动向？看会议这五个关键词和四条主线","2023/2023-12-13_2024年经济工作有哪些动向？看会议这五个关键词和四条主线.txt","2755","39"
"24956e608496","2023","2023-12-13","FBK翻书日签 2023年12月13日","2023/2023-12-13_FBK翻书日签 2023年12月13日.txt","354","7"
"dde8241691d6","2023","2023-12-14","霍尼韦尔：技术创新推动ESG目标的实现","2023/2023-12-14_霍尼韦尔：技术创新推动ESG目标的实现.txt","4372","61"
"263192eb6dcb","2023","2023-12-14","如何看待避险性创新？丨FBK翻书日签 2023年12月14日","2023/2023-12-14_如何看待避险性创新？丨FBK翻书日签 2023年12月14日.txt","365","7"
"696978a33c85","2023","2023-12-15","规则的悖论 丨FBK翻书日签 2023年12月16日","2023/2023-12-15_规则的悖论 丨FBK翻书日签 2023年12月16日.txt","361","7"
"d96fff367f2b","2023","2023-12-15","上海，为什么是上海？","2023/2023-12-15_上海，为什么是上海？.txt","287","7"
"29bcad12df25","2023","2023-12-15","文化的重要作用丨FBK翻书日签 2023年12月15日","2023/2023-12-15_文化的重要作用丨FBK翻书日签 2023年12月15日.txt","362","7"
"7ee2cc57d398","2023","2023-12-17","朝不保夕的人丨FBK翻书日签 2023年12月17日","2023/2023-12-17_朝不保夕的人丨FBK翻书日签 2023年12月17日.txt","361","7"
"9c9b23c4b8f9","2023","2023-12-18","美通香薰：亚运造香者 少时出海今归来","2023/2023-12-18_美通香薰：亚运造香者 少时出海今归来.txt","9950","148"
"609cf63a2889","2023","2023-12-18","隐藏的行为丨FBK翻书日签 2023年12月18日","2023/2023-12-18_隐藏的行为丨FBK翻书日签 2023年12月18日.txt","360","7"
"b9e711fe1627","2023","2023-12-19","科学家们的尤里卡时刻丨FBK翻书日签 2023年12月19日","2023/2023-12-19_科学家们的尤里卡时刻丨FBK翻书日签 2023年12月19日.txt","365","7"
"950ab4d90d0d","2023","2023-12-20","心智社会丨FBK翻书日签 2023年12月20日","2023/2023-12-20_心智社会丨FBK翻书日签 2023年12月20日.txt","359","7"
"1121c4ec3f6c","2023","2023-12-20","资本市场与ESG：非财务指标的企业价值评估","2023/2023-12-20_资本市场与ESG：非财务指标的企业价值评估.txt","5573","76"
"d9c5c78d4ec7","2023","2023-12-21","知识机器丨FBK翻书日签 2023年12月21日","2023/2023-12-21_知识机器丨FBK翻书日签 2023年12月21日.txt","359","7"
"5ece2a6aabda","2023","2023-12-22","陈晓萍：威权领导的权力基础与核心手段","2023/2023-12-22_陈晓萍：威权领导的权力基础与核心手段.txt","2627","34"
"0b8ca7dd216c","2023","2023-12-22","管理创新的跃迁丨FBK翻书日签 2023年12月22日","2023/2023-12-22_管理创新的跃迁丨FBK翻书日签 2023年12月22日.txt","362","7"
"9f5946d9edc9","2023","2023-12-22","移轨创新丨FBK翻书日签 2023年12月23日","2023/2023-12-22_移轨创新丨FBK翻书日签 2023年12月23日.txt","359","7"
"f71f57b98986","2023","2023-12-24","被扭曲的经济学丨FBK翻书日签 2023年12月24日","2023/2023-12-24_被扭曲的经济学丨FBK翻书日签 2023年12月24日.txt","362","7"
"cbd098be18de","2023","2023-12-24","领导的好奇心是团队创新的催化剂","2023/2023-12-24_领导的好奇心是团队创新的催化剂.txt","3485","50"
"754bf385cdbe","2023","2023-12-25","心理时间旅行丨FBK翻书日签 2023年12月25日","2023/2023-12-25_心理时间旅行丨FBK翻书日签 2023年12月25日.txt","361","7"
"fa267e61f399","2023","2023-12-26","时间的悖论丨FBK翻书日签 2023年12月26日","2023/2023-12-26_时间的悖论丨FBK翻书日签 2023年12月26日.txt","360","7"
"37a33963795b","2023","2023-12-26","ESG：企业战略空间的迁移与可持续商业战略设计","2023/2023-12-26_ESG：企业战略空间的迁移与可持续商业战略设计.txt","5762","56"
"ea3182e14c72","2023","2023-12-27","凯·伯德×刚博文：读奥本海默，我们还在读什么","2023/2023-12-27_凯·伯德×刚博文：读奥本海默，我们还在读什么.txt","299","7"
"6323087b479b","2023","2023-12-27","算法小时代丨FBK翻书日签 2023年12月27日","2023/2023-12-27_算法小时代丨FBK翻书日签 2023年12月27日.txt","360","7"
"8a2e8a2e428b","2023","2023-12-28","打造第二大脑丨FBK翻书日签 2023年12月28日","2023/2023-12-28_打造第二大脑丨FBK翻书日签 2023年12月28日.txt","361","7"
"eba74805a257","2023","2023-12-29","工作倦怠只是个人问题吗？","2023/2023-12-29_工作倦怠只是个人问题吗？.txt","5155","90"
"ab60387882b4","2023","2023-12-29","赫伯特·西蒙自传丨FBK翻书日签 2023年12月29日","2023/2023-12-29_赫伯特·西蒙自传丨FBK翻书日签 2023年12月29日.txt","363","7"
"1ad4ba1fabe7","2023","2023-12-30","暗示力丨FBK翻书日签 2023年12月30日","2023/2023-12-30_暗示力丨FBK翻书日签 2023年12月30日.txt","358","7"
"2499f35442ff","2023","2023-12-31","请回答2023丨这一年，《管理视野》与你共同走过的足迹","2023/2023-12-31_请回答2023丨这一年，《管理视野》与你共同走过的足迹.txt","348","12"
"e7c5a38cb257","2023","2023-12-31","趋势2030丨FBK翻书日签 2023年12月31日","2023/2023-12-31_趋势2030丨FBK翻书日签 2023年12月31日.txt","361","7"
"7c7f10307d3e","2024","2024-01-01","《管理视野》焕新订阅丨2024年，打开视野，见你所未见！","2024/2024-01-01_《管理视野》焕新订阅丨2024年，打开视野，见你所未见！.txt","701","31"
"ce57e8aff633","2024","2024-01-01","多谈谈问题丨FBK翻书日签 2024年1月1日","2024/2024-01-01_多谈谈问题丨FBK翻书日签 2024年1月1日.txt","358","7"
"c86a6edbac78","2024","2024-01-02","繁荣的悖论丨FBK翻书日签 2024年1月2日","2024/2024-01-02_繁荣的悖论丨FBK翻书日签 2024年1月2日.txt","358","7"
"64c949cf3837","2024","2024-01-03","分类与叙事，帮助产品创造“最佳独特性”","2024/2024-01-03_分类与叙事，帮助产品创造“最佳独特性”.txt","4036","76"
"731fd794ea55","2024","2024-01-03","全球化：人类的后果丨FBK翻书日签 2024年1月3日","2024/2024-01-03_全球化：人类的后果丨FBK翻书日签 2024年1月3日.txt","362","7"
"d167bd9bbcbe","2024","2024-01-04","“电动化”与“智能化”引领汽车生态新战略","2024/2024-01-04_“电动化”与“智能化”引领汽车生态新战略.txt","5583","59"
"a0cc952607fc","2024","2024-01-04","生态愿景 彼得·德鲁克丨FBK翻书日签 2024年1月4日","2024/2024-01-04_生态愿景 彼得·德鲁克丨FBK翻书日签 2024年1月4日.txt","364","7"
